file,sensor,segment,label,fault_size,load,position,rpm,bearing_type,mean,std,rms,peak,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor,total_energy,spectral_centroid,spectral_bandwidth,energy_band_1,energy_band_2,energy_band_3,energy_band_4,BPFO_amplitude,BPFO_energy,BPFI_amplitude,BPFI_energy,BSF_amplitude,BSF_energy,FR_amplitude,FR_energy,envelope_mean,envelope_std,envelope_rms,envelope_peak,envelope_spectral_energy,envelope_spectral_centroid,stft_energy,stft_peak_freq,time_concentration,freq_concentration,cwt_energy,cwt_peak_freq,file_id
B.mat,single,5,unknown,0.0,0,,600.0,target_domain,0.24068103295847518,0.12868314122540545,0.12864273292202721,0.04928633098585793,-0.022129506962564997,-0.4900390947142221,0.5252459668373287,0.08545317972072607,-0.5631236170537539,-0.047111824948352976,-0.11787057609773828,2.8959532100630447,2.4805321811643,0.1891929608287023,-0.11233077476587032,-0.10505491371751276,-0.11799698269362166,3.6883777214221682,2.077222005809451,1.2491522650849778,0.0312907405661527,4.23168012586606,2.454089869143035,3.733345432087846,1.341497962503819,0.26704324851005157,0.08247448967152524,0.1931405251724166,0.04800287108384424,-0.11477990160667674,2.247305606742129,-0.11804406013763452,0.9350477719323093,3.9097562457052013,1.3585197990938773,-0.09968010723757795,-1.4811306101288442,B
B.mat,single,6,unknown,0.0,0,,600.0,target_domain,-0.5411933874355357,0.11776037946745943,0.11772160380563021,0.04928633098585793,0.4286503873141639,-0.5029424202097746,0.6171541582773022,0.1354013346870259,-0.5813430226580613,-0.009200141259617642,-0.11898930930515934,2.9088535338462496,2.534527645819462,0.1882355348559743,-0.11550419014697262,-0.10805177969293252,-0.11840526562690189,3.7141898627526615,2.0687225109081746,1.0308337301467567,0.05895024857733695,4.261021685070942,2.4722654214916586,3.8191739319976605,1.3869730343466369,0.24870848601529177,0.06480307268114463,0.1753752430660431,0.03719191309947473,-0.1165286957133224,2.2689604230709235,-0.11935853912910882,0.9124002946618555,3.920781747032672,1.3696418542923154,-0.10124221143563857,-1.4811306101288442,B
B.mat,single,7,unknown,0.0,0,,600.0,target_domain,-0.5729969332894455,0.1270790151227664,0.12704052955155226,0.04487443779614667,0.26756078792261884,-0.44719656781587,0.4816553092583672,0.06313500422086976,-0.5499876051960705,-0.0664168611546073,-0.11803649507717535,2.9062875524804155,2.491193818059329,0.22040556941036596,-0.11407370403552046,-0.10726860596327224,-0.11768328503480999,3.992924325766313,2.29335663642464,1.265906127576764,0.07857600757117086,4.577868847971544,2.5620530529406302,3.6659906071314983,1.3019480164584012,0.2551161134446988,0.07606085420715616,0.18323894312572236,0.03719263344540995,-0.11542371298246337,2.261121414321603,-0.11811152129605332,0.9124002946618555,3.8559139651172103,1.3345779880678736,-0.09943379255072762,-1.4826586397669224,B
B.mat,single,8,unknown,0.0,0,,600.0,target_domain,0.4384541128402642,0.13984227795525628,0.13980296403903886,0.047137394432586514,0.15808908487070553,-0.43252684779744194,0.4096033349656113,0.026578294379435066,-0.5264492181169801,-0.09207457723324472,-0.11669495340044282,2.9020727047335133,2.4604688124288305,0.2290437615227577,-0.1103361699624047,-0.10420741348717916,-0.11710155398299894,4.051956964346738,2.3585811791635174,1.1325792269284722,0.033804002829425556,4.644973302334721,2.5832232463145495,3.695419016705517,1.3176871882789734,0.2754515645439964,0.09437313970086247,0.20254540448948355,0.05393361976342962,-0.1135580088855399,2.265108502272719,-0.11683112379524567,3.675392521657219,3.8613877746662566,1.3389404547639197,-0.09783956554501835,-1.4953194567681405,B
C.mat,single,0,unknown,0.0,0,,600.0,target_domain,4.900370192551465,8.81214515955676,8.812184432370776,8.304938011388336,1.5452619552966844,3.0163384022411286,2.0481442366987865,2.635860916992266,2.715626030215023,2.736327457498534,10.610930483894757,4.378773051896773,1.727927152855153,3.9833675179025425,6.871705118287525,6.982995043573414,11.425490024576387,4.30612860715788,6.063032722309098,5.606731271015319,6.8974350284509445,4.5976405245890986,6.922463137126546,5.1125011949230315,8.143838223434727,6.524093782168713,8.779832495124177,7.58733427065392,8.278735236282138,10.306970395831652,1.8378089815439607,10.806170727730777,4.422759271582194,2.9430001805292445,0.5873422836543795,10.250293884746993,-1.4966154459099974,C
C.mat,single,1,unknown,0.0,0,,600.0,target_domain,5.62983564019701,8.589179084215733,8.589219320399712,8.304065794414655,1.1111660972023423,3.2826105518145297,2.1680683270277745,2.7510411162386785,2.7180409701197994,2.828011428050591,10.089596198362935,4.302565234913763,1.78338906812189,5.574810111549018,7.031496276874901,6.9968704686299885,10.71738636186982,3.944666871983615,11.111121056267013,6.764900508456994,12.582669709936038,4.066779065949035,10.726468362080665,5.910078855033476,12.05917370745512,6.462792583964645,8.717409382886823,7.525982284550888,8.357606428501851,10.16417958084362,1.8503279150997476,10.203175861669648,4.422759271582194,3.021858017723885,0.5664411868832206,10.00121073555068,-1.4966154459099974,C
C.mat,single,2,unknown,0.0,0,,600.0,target_domain,3.470466322699245,8.171690144900044,8.171720423034092,8.304065794414655,-0.054326655821951474,3.168125403067637,2.410649414396949,2.8876920920135163,2.5411531836016277,2.912429518519345,9.148296801213407,4.261707243871362,1.7830404975760068,4.979848727184487,7.03164318576144,7.06669273623055,9.473051136965948,5.106611945194079,9.836557161102018,6.161840860961412,9.974244398083664,5.8438363166441585,9.194900562562697,4.4078866796410185,8.19706112143335,6.4159347460776175,8.533795376609403,7.4112918672600525,8.357611230243757,9.74986675687712,1.8484627571504504,9.055889958653738,3.7659824307390344,3.013356673932648,0.5672754057896472,9.142943976848967,-1.4966154459099974,C
C.mat,single,3,unknown,0.0,0,,600.0,target_domain,3.45654412628336,8.303085469111867,8.303116739028999,8.336313784965196,0.5029463650342366,3.1158614923463257,2.3509641526483054,2.8644959186529126,2.6029760386524408,2.9115332616564658,9.439603844278068,4.292893517636579,1.6688267646079105,2.8576677553382104,6.930119821276511,6.756530725249379,9.951540583620023,3.9137677052590734,3.336896198884402,2.655682705800617,2.282073786629119,4.487888763121791,2.7854069830440853,3.5338610835134987,2.335011656227444,6.411811615574837,8.448256665463798,7.366793084775371,8.017856012105067,9.55975845695925,1.7467251323701467,9.245928085570943,4.4454067488526485,2.883437823529539,0.5816512917307037,9.268708172554136,-1.4966154459099974,C
C.mat,single,4,unknown,0.0,0,,600.0,target_domain,-0.7213941681591858,8.58486381320093,8.584893378279066,8.336313784965196,0.46903892905069683,2.96371613542586,2.1890616387474156,2.736652663700342,2.650453033185365,2.815083018423328,10.07959055204229,4.322955722678496,1.6663312210529986,3.5386339025452536,6.889958428105125,6.791081265225903,10.78126750785276,4.377499564056901,4.877394436485259,4.730388820748802,4.46708699214307,5.015028902945543,4.266828227174757,3.177578474797693,3.4887390358920847,6.480635001533113,8.650895977105087,7.501578238410053,7.2253979006938565,10.013114083315909,1.789612838435699,10.020257039354666,3.4262702716822275,2.842363105802801,0.5839111444089875,9.744191044825598,-1.4966154459099974,C
C.mat,single,5,unknown,0.0,0,,600.0,target_domain,-3.711084229030344,8.509450744521587,8.509484209381622,8.356074182312852,0.38252118657357403,2.9098252360249703,2.2428650682925833,2.7459417262330863,2.5697080033056228,2.797403629851711,9.906321222992439,4.325532626111717,1.7172976122695842,4.224933687198975,6.894549855858431,7.05913632137082,10.486695071909923,3.8216551863261676,7.000531805088195,5.761841325278571,7.161827547043981,4.383181257720532,7.085215175320486,3.7914786190903644,6.938306639717227,6.446495498165252,8.66009298641843,7.489320184303018,7.343820153177344,10.033935850308085,1.7324687627534536,9.908053075390313,3.4262702716822275,2.9511859720366793,0.6139823909676907,9.521142041533052,-1.4966154459099974,C
C.mat,single,6,unknown,0.0,0,,600.0,target_domain,-3.4656471262610005,8.252387193633332,8.252418043314593,8.356074182312852,0.5726240847883131,3.0401552704992647,2.3930711056373015,2.863321824745045,2.5260675090951836,2.876932641939772,9.326700912816206,4.317920227877981,1.751573628122968,4.18811144894985,6.757516043747914,6.821629049179342,9.80243641860105,3.89406383734563,7.741377773282105,6.170593370012507,7.203810481312641,4.465490690852426,6.927885571420298,4.536615681848499,6.684273526033608,6.367552012978184,8.469336031435601,7.3552762002137495,7.105126141782239,9.606435756581321,1.7816039311984513,9.486983585481878,3.4036227944117736,2.9124298862251248,0.5952873721967452,9.25346648896972,-1.4966154459099974,C
C.mat,single,7,unknown,0.0,0,,600.0,target_domain,-5.165050019792634,8.329292707117876,8.329329282041945,8.237083651546072,0.15283225212787593,2.9721940843495958,2.276529744666854,2.7708151271652817,2.556926423483525,2.807437156621334,9.498322373396483,4.336849632869566,1.730405443828897,3.7824578072037287,6.562054880931632,6.671842654260662,10.0868807259979,4.883685554131945,7.064189830329698,4.6455258987741,6.11090063614051,5.590428131018229,6.151671766666175,5.381205229198825,6.046980506588702,6.399043975766126,8.464338606131594,7.368415547758442,7.044158016175213,9.59535949320491,1.7756536839247943,9.598999128473174,3.720687476198127,2.7842402168163978,0.5802822369235886,9.413574562385904,-1.4660930848120575,C
C.mat,single,8,unknown,0.0,0,,600.0,target_domain,-4.890136657638391,8.393264946896156,8.39330102586469,8.237083651546072,-0.03707892128158819,3.0086338735742566,2.239509768205411,2.767836372362686,2.6184737391476935,2.821526781382098,9.642239148392584,4.426251336225288,1.6729903664392296,3.0883513095282846,6.07061263636012,5.9824694093180915,10.487453661663997,4.502848694419572,4.483765276272033,3.8258152352262904,3.2464939402978783,5.157517621054019,4.049316500675852,5.080622443780018,3.435211699349993,6.268663173310323,8.141455796991204,7.143758220617637,6.788447799712953,8.893082524594936,1.7605181725901948,9.59032266249958,4.490701703393556,2.6999791468087095,0.574020394370132,9.525550481117714,-1.4660930848120575,C
D.mat,single,0,unknown,0.0,0,,600.0,target_domain,4.317955595638403,2.029687291104644,2.029686725781827,0.679241994473248,0.16530280307028983,-0.6736659460892712,-0.7725741177801932,-0.7456573325761666,-0.7447084725157113,-0.721639996426618,0.5505975149629091,2.669480874382117,0.789245435679562,0.805587403141046,1.0399414125919386,1.4388442270929345,0.259706506018239,2.3652057513680105,0.6370467264524706,0.752104722349837,-0.009932204961603469,2.7275845066575846,0.558268604601208,4.475704931413378,1.3076112244525113,3.2743313693992024,1.851024505503096,2.7412666512129444,0.9124760184331646,0.45871451662871116,2.249375908254234,0.5500419586815746,3.1997954989776893,2.6643718585966183,1.4656721648314213,0.563163912076351,-1.4660930848120575,D
D.mat,single,1,unknown,0.0,0,,600.0,target_domain,4.09264853817744,2.0445364049523693,2.044533335127285,0.6457440551887704,0.12418907995055634,-0.6774009163647479,-0.8590827385747399,-0.7985442812137782,-0.7527653887244544,-0.7640565343696023,0.5595234085761213,2.663341179513099,0.7552296583732404,0.748307602637905,1.0113767663141737,1.4524701640363007,0.2702975898780231,2.3524560045438805,0.5924932801290269,0.9506702473810927,0.00802757665922518,2.713091425804756,0.5069085715420597,4.229360328970466,1.1118146805656193,3.2866613899514,1.8695559309074152,2.7551799308858893,0.9085184746161091,0.46890113152255575,2.2154777550962743,0.5563226039980946,3.1997954989776893,2.6188178442904957,1.4583764920810085,0.5670695222887375,-1.4966154459099974,D
D.mat,single,2,unknown,0.0,0,,600.0,target_domain,3.792903195533947,2.024752260616741,2.024746106411725,0.7217677228278322,0.07256214640900921,-0.671143400092678,-0.6737087739313942,-0.686039380575111,-0.7401965313511065,-0.6748481978055441,0.5476360115702877,2.664502012599478,0.7448443489479086,0.6744665729974922,1.0179530535421268,1.4121522865695308,0.26453303018671964,2.3159517076140785,0.6169899512103867,1.0988853737689248,0.003028171959168585,2.671595721287864,0.451556464291979,3.9016269321574564,0.911560637449489,3.258790471661664,1.8631742958225344,2.734647994065678,0.9085033904604537,0.46538340657241545,2.196217425837088,0.545099401252049,3.041263158084513,2.6371826958876166,1.4496352980652993,0.5535277788849028,-1.4940027318000138,D
D.mat,single,3,unknown,0.0,0,,600.0,target_domain,3.1837724081198204,2.002760799541105,2.0027490010414057,0.7217677228278322,0.023918392164208924,-0.6627666307208279,-0.6537399692783313,-0.6698515648503043,-0.7200412875221555,-0.6599639525716254,0.5345396255284209,2.6701202900471355,0.7499562555446356,0.6231435868220485,0.9834018166513842,1.399512170878265,0.25502436315859806,2.5033478285243698,0.6842343106967962,1.2385311664540561,0.033801325831317904,2.8846154125274652,0.5387181273755919,3.23561991332597,0.8706793098939297,3.22265695261276,1.8548237073313467,2.708023337374118,0.8999797177278062,0.4607958545361819,2.182530959359044,0.5314918670427465,3.0639106353549668,2.656963963351132,1.454154034992819,0.5380846582877961,-1.4940027318000138,D
D.mat,single,4,unknown,0.0,0,,600.0,target_domain,-1.5935926120836887,1.9974535075322266,1.9974314889039744,0.6347692305908011,-0.006073587838254326,-0.6636647878655503,-0.8447921974013304,-0.7855301581452548,-0.7294658646612054,-0.7517525757053531,0.5313874674256482,2.664222834463669,0.7583062204589607,0.5694641538430624,1.0022597624977676,1.4087500614077775,0.2466647751436372,2.3965167179809037,0.6395704721799375,1.005172706497465,0.03024339626121387,2.763176771897081,0.5288409417557449,4.234916798763478,1.122734808020059,3.222296930919554,1.8455674394210124,2.704915349045067,0.9474079895970059,0.45573130921444105,2.215076942789994,0.533073805702733,3.041263158084513,2.654262935232038,1.4598211927789586,0.5321869550540347,-1.4811306101288442,D
D.mat,single,5,unknown,0.0,0,,600.0,target_domain,-3.7991592200246678,2.012968541983225,2.0129622609430173,0.6549504083637253,0.09110356270903473,-0.6653583926936586,-0.8125211900953825,-0.767753798332821,-0.7366251028934311,-0.7388105347902587,0.5406063130808009,2.658509889636692,0.7407474107206986,0.5560591529399597,1.023515236966372,1.4240438349121571,0.2526363125377756,2.4168819860948445,0.6666102271613034,0.8526813137630492,-0.0145603440387427,2.7863266807883127,0.5169699091826542,3.993438898867312,1.7216159237146023,3.2589558933341567,1.85106502319771,2.7310258217660013,0.9474088457356679,0.45873666601969504,2.229373333901389,0.5419931465026678,3.041263158084513,2.6386842956942753,1.466015537279714,0.5408312584255959,-1.4966154459099974,D
D.mat,single,6,unknown,0.0,0,,600.0,target_domain,0.7227289263893075,2.0195060574420003,2.0194815948493674,0.6549504083637253,0.17618674577812937,-0.6629652656193763,-0.8180008483232611,-0.7702431238718104,-0.7327531463044858,-0.7406133891024919,0.5444799308948451,2.6742354091208016,0.745126070855843,0.6447833701754949,0.9850540929875169,1.43147099052665,0.2590376302729845,2.44088552004702,0.6840357697578588,0.7172293276296147,0.038933024514907384,2.813612333054292,0.5255267859206204,4.328878674113353,1.1404504299897285,3.261049200879698,1.8534136052896648,2.733143481648249,0.8574146333048114,0.46002292629610547,2.2035586979365847,0.546259788493228,3.811277385279942,2.6226925143789654,1.4694519514844844,0.5505155691276195,-1.4966154459099974,D
D.mat,single,7,unknown,0.0,0,,600.0,target_domain,-2.8757202735771545,2.001003359138123,2.0009889297064367,0.653065183487541,0.11974053839076693,-0.6657253116187979,-0.8066146038182217,-0.765845191002849,-0.7446648528070869,-0.7380134244896903,0.5334956933735225,2.684760190527595,0.7994143066811391,0.6540395868777082,0.9992774085786901,1.3976432123756202,0.2515016763001454,2.5638552468325635,0.8707111984438813,0.8875524457426411,0.1152506930462617,2.9533963003233605,0.6574005083448301,5.100703805743067,2.0492179657341643,3.23429143070583,1.8289438739957184,2.707785396903493,1.0022156242384797,0.44669001525782975,2.2362797767023483,0.5341313021321086,3.109205589895874,2.6712240728206247,1.4761179195350653,0.5395778052548745,-1.4966154459099974,D
D.mat,single,8,unknown,0.0,0,,600.0,target_domain,-8.383775214201036,1.9750141467645332,1.9750826605138891,0.653065183487541,0.034444573185152934,-0.6697294521076013,-0.7843409553134917,-0.7545735928342818,-0.7543155357770643,-0.7307273258291103,0.5182982305748981,2.679419597413849,0.7991908229203486,0.7372362346863542,0.9820643643718301,1.3631420013730526,0.24167240868512152,2.6259675942672525,0.8964014432591462,0.5908610085851305,-0.02953458846764448,3.024001566902161,0.6580372662396516,8.90047172411055,4.403075802585502,3.2028769084247406,1.8017257069151922,2.678485970630365,1.0022281342956474,0.4320370218537469,2.2270516120102677,0.5195948849759119,3.041263158084513,2.703996283257741,1.480066670395321,0.529480174499774,-1.4811306101288442,D
E.mat,single,0,unknown,0.0,0,,600.0,target_domain,-1.325821677653136,4.056603955312688,4.056596922498559,4.1951631706941495,-0.2526067395413988,4.8904557217287685,2.4569739996522313,3.733479195264694,4.039229452757138,4.059516310119179,2.300865040498337,4.082486814206069,2.1892338775308295,3.608955428479706,3.288164794621612,1.5025331529864747,2.2885710803667956,3.540999362330486,8.431189897458873,8.45491988192702,11.11550484359118,4.630280323853781,9.088608201203126,4.625386955313849,8.101020152324427,2.890988900885958,4.218131165800319,3.521626034351571,4.625328408708989,2.4611472446787226,1.891501418648138,2.2638356344580823,4.69452899882764,3.4043448332385107,0.2146682688807962,2.4829268064676095,-1.4966154459099974,E
