file,sensor,segment,label,fault_size,load,position,rpm,bearing_type,mean,std,rms,peak,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor,total_energy,spectral_centroid,spectral_bandwidth,energy_band_1,energy_band_2,energy_band_3,energy_band_4,BPFO_amplitude,BPFO_energy,BPFI_amplitude,BPFI_energy,BSF_amplitude,BSF_energy,FR_amplitude,FR_energy,envelope_mean,envelope_std,envelope_rms,envelope_peak,envelope_spectral_energy,envelope_spectral_centroid,stft_energy,stft_peak_freq,time_concentration,freq_concentration,cwt_energy,cwt_peak_freq,file_id
B007_0.mat,DE,10,B,0.007,0,,1796.0,SKF6205,-0.040003785525388254,-0.22887063604279653,-0.2289144198948582,-0.18879367285221546,0.0010461698653353266,-0.6607335045856801,-0.6796821049959153,-0.685556553132914,-0.7212065349115307,-0.6719701571685422,-0.1385456135677657,-0.538580338549379,-0.7073854949484157,-0.17674254484275162,-0.18440657271245156,-0.13655532510579785,-0.12810891288898346,-0.24753477838728258,-0.19579722109114153,-0.023649167193705828,-0.1381451535154364,-0.2508330472944742,-0.18549181035970957,-0.2428602112808825,-0.17095475207871394,-0.2665671353258446,-0.2687380217333037,-0.2708506975545619,-0.21233388528271288,-0.13503909404172554,-0.709699582524435,-0.13875614222711546,0.029148681114157336,-0.5447530315203919,0.17923575014691204,-0.14588730370683425,0.932392203215446,
B007_0.mat,DE,11,B,0.007,0,,1796.0,SKF6205,-0.08990506567335281,-0.22990308721426853,-0.22994646048512737,-0.18879367285221546,-0.03849927074125396,-0.6760674969564643,-0.6265390030829752,-0.6601265210614439,-0.74982243558781,-0.6546381840680586,-0.1385468278199421,-0.5411028346576402,-0.73121665482708,-0.17677114107139677,-0.18442112217289233,-0.13655533459964103,-0.12810891304170996,-0.2459337866345515,-0.19578530569703492,-0.03275997486038899,-0.13840590947323153,-0.2502429485245737,-0.18549043558501493,-0.2500262785035589,-0.1709611696375094,-0.26810803891067486,-0.27090151606695484,-0.27254113729539725,-0.21398158206599185,-0.1350420673261054,-0.7211969356397308,-0.1387603208507109,-0.24262104613128826,-0.5314607082208755,0.19816021116308113,-0.14589761780075072,0.932392203215446,
B007_0.mat,DE,12,B,0.007,0,,1796.0,SKF6205,0.028802478419753082,-0.2311350010372436,-0.23117875838485888,-0.19217154051204297,-0.17233863252467815,-0.6790988312296156,-1.0048871267082844,-0.8838720340196212,-0.746842167506088,-0.8295515840721174,-0.13854823812168876,-0.5845867684178084,-0.931884582297346,-0.17681180661482765,-0.18443759287702133,-0.13655533750137744,-0.12810891417818646,-0.24840362920963077,-0.19579918531966925,-0.05518943288049783,-0.13903421933083016,-0.25017264913131027,-0.18549210400651922,-0.24516010199214938,-0.1709553043875248,-0.2706849935120315,-0.2717191205808647,-0.2745123687475014,-0.2144199308807173,-0.1350431566475017,-0.7185210633181521,-0.13876432821830215,0.029148681114157336,-0.5227055008993297,0.1966626771603956,-0.14590640304010094,0.6443586164377323,
B007_0.mat,DE,13,B,0.007,0,,1796.0,SKF6205,0.08718620307239228,-0.22987357177387066,-0.229916729059003,-0.19217154051204297,-0.01294314788422244,-0.6774426309287183,-1.059558913261813,-0.9152398966623966,-0.7407305097336311,-0.8542831311774715,-0.1385467930072766,-0.6165039605850742,-1.0814874883311973,-0.17678593198243425,-0.18441976753167677,-0.13655533589933916,-0.12810891450062076,-0.24301115415626875,-0.19578988876413947,-0.033757268780516256,-0.13842940063209835,-0.25077418583915884,-0.1854920590905594,-0.24415807310375803,-0.17095596211388078,-0.2684388384041506,-0.2697140352321347,-0.2723981768997824,-0.2144208517743661,-0.1350404516894105,-0.7840778645655129,-0.1387604958945193,0.029148681114157336,-0.531086943982505,0.09158045866159005,-0.14589430723612917,0.6443586164377323,
B007_0.mat,DE,14,B,0.007,0,,1796.0,SKF6205,0.1271258987796994,-0.22959465877937454,-0.22963712197452896,-0.18920862178098088,-0.11743231345763046,-0.6706395368723898,-0.6953865592825753,-0.7036119156625584,-0.7625198823534879,-0.6919206214044198,-0.13854646590521866,-0.5421657946948403,-0.7352220844960564,-0.1767714227670946,-0.18441626712983977,-0.1365553313711877,-0.12810891313541498,-0.245490619526843,-0.1957883503351445,-0.032214480846022235,-0.13835429723225082,-0.25104525066779493,-0.1854916950335746,-0.24465357033292298,-0.17095645718953237,-0.2676824656222395,-0.27009772333822013,-0.27201210288984595,-0.21092513564939933,-0.13504097806081092,-0.7012592087872843,-0.13875938610761876,-0.21997356886083447,-0.5228403228115922,0.1541198792969875,-0.14588929742804274,0.932392203215446,
B007_0.mat,DE,15,B,0.007,0,,1796.0,SKF6205,0.16561708762662103,-0.2300943330534963,-0.23013587446214315,-0.18920862178098088,-0.36731851608737975,-0.6546188848225538,-0.6697788325385355,-0.6835352740675898,-0.7393963898169875,-0.6729426885262201,-0.13854704528227635,-0.5976614714920978,-1.0163663055996703,-0.1768013403728636,-0.1844222243148296,-0.13655534146102566,-0.12810891452884657,-0.2453122729953916,-0.1957895540346712,-0.05280517174598497,-0.13895018806254347,-0.25165693832713676,-0.18549228912520363,-0.24632339400467312,-0.17095999485625002,-0.26874418934392386,-0.27003141846402257,-0.2726995645220442,-0.21092362831430045,-0.13504088739512016,-0.7960619716525291,-0.13876027450143438,0.029148681114157336,-0.5440751270780173,0.1040009745457397,-0.14589531478948917,0.932392203215446,
B007_0.mat,DE,16,B,0.007,0,,1796.0,SKF6205,0.15409175761261693,-0.2295050351562609,-0.22954689678534776,-0.19138047315076406,-0.14923607845974549,-0.6673790561951652,-0.974816433591414,-0.8654598525725324,-0.7436643986676075,-0.8155741945782613,-0.13854635942304533,-0.5763411886944023,-0.9309584388346283,-0.17680998251431315,-0.1844125545594048,-0.1365553348070247,-0.12810891405528468,-0.24327789691657067,-0.19578894284224618,-0.03303597180993636,-0.13837858522221522,-0.25157841052042385,-0.18549203250879373,-0.24930689249007468,-0.17096036204789122,-0.2673642300739379,-0.26936865942826244,-0.27157610816579303,-0.21402058517202086,-0.13503997433317833,-0.6766473710106157,-0.1387591285722336,0.006501203843703536,-0.5399824670073183,0.16830729492541593,-0.14589656022367492,0.6443586164377323,
B007_0.mat,DE,17,B,0.007,0,,1796.0,SKF6205,0.21415446655156403,-0.2296607599145022,-0.22970087324490565,-0.19138047315076406,-0.016599410324147364,-0.6692604449461498,-0.9680667188323094,-0.8600077573583391,-0.7357351254610466,-0.8107252934434287,-0.1385465377542935,-0.5695443158064379,-0.9248228883137205,-0.17681549544677733,-0.1844146121924949,-0.13655533711174267,-0.12810891404060107,-0.2499180991918834,-0.19580261683660052,-0.028383557456290336,-0.13821615309263705,-0.2511244675788056,-0.18549151414574264,-0.24225939669688398,-0.1709546506255958,-0.26783146859337525,-0.2690539427002583,-0.27178947979546586,-0.21402172143156023,-0.13503953642748956,-0.7251847910675918,-0.13875912716508546,-0.016146273426750263,-0.5455573053440215,0.2013316280544348,-0.14590128156405277,0.6443586164377323,
B007_0.mat,DE,18,B,0.007,0,,1796.0,SKF6205,0.10343486159991948,-0.23027589035187826,-0.23031878481735454,-0.1916206543610695,0.09654140959689606,-0.6554384849948012,-0.9714413307367942,-0.8548474565018043,-0.6963857224154826,-0.8031007087354559,-0.13854725790077568,-0.5614058869602698,-0.8560489893498278,-0.17683465460987202,-0.1844231445970166,-0.13655533101834647,-0.12810891380884915,-0.2440289450382604,-0.19578860909255233,-0.046566697937620395,-0.13879268675611542,-0.25173473705556115,-0.18549292112213314,-0.24473582683416334,-0.1709569429016468,-0.26962447343982643,-0.2684022063109736,-0.2727703645021059,-0.21500636545215404,-0.13503862071668865,-0.7933138664453886,-0.13876102437928217,-0.19732609159038064,-0.5334951806065783,0.22393965136640295,-0.14590669698165049,0.932392203215446,
B007_0.mat,DE,19,B,0.007,0,,1796.0,SKF6205,-0.20724724982555157,-0.23064496330985196,-0.23068582657696213,-0.1916206543610695,-0.2500416048950676,-0.6435914560200109,-0.9549159152784084,-0.8433450944225273,-0.6875976779861884,-0.7943421386712617,-0.13854767616487207,-0.5515795543773593,-0.8125003043513576,-0.1768056285653459,-0.18443046257986037,-0.1365553275767891,-0.12810891367427227,-0.24137320742302623,-0.19578155488183885,-0.029204305302897027,-0.13829726035372808,-0.25121151417974885,-0.18549200219163114,-0.24821753965697835,-0.17095732500787522,-0.27076511475700166,-0.26873017689288514,-0.2736265586941191,-0.2148616264544628,-0.1350390830210059,-0.5085109841714003,-0.13876223304812732,-0.19732609159038064,-0.524517596945923,0.2144120624659827,-0.1459029634309592,0.932392203215446,
B007_0.mat,DE,20,B,0.007,0,,1796.0,SKF6205,-0.34210134219419375,-0.23062464166056335,-0.23066001715073217,-0.1921010167816804,-0.44660722425506266,-0.6561697605246134,-1.0186064413284064,-0.8821389240377235,-0.6911546392853156,-0.8240675802178347,-0.1385476404551665,-0.579414824843159,-0.9001733404601842,-0.17679679209218058,-0.18443049766662678,-0.13655532889613037,-0.12810891400489363,-0.24841159799045545,-0.19580096600956423,-0.02621679400740249,-0.1381758953178807,-0.25048394998454465,-0.18549192878829765,-0.24588872448061078,-0.17095745310004515,-0.270505642634513,-0.26914654343555666,-0.2735889925122746,-0.21482710443725872,-0.13503966556427208,-0.785630857113937,-0.13876304090479055,-0.21997356886083447,-0.5227149213905342,0.22178400947632457,-0.14590116566147426,0.932392203215446,
B007_0.mat,DE,21,B,0.007,0,,1796.0,SKF6205,-0.3087010787679625,-0.23102887297959265,-0.23106579978654596,-0.19046574045619658,-0.33908323713227373,-0.6541850595742045,-0.7855981999344454,-0.7448041241857252,-0.7020771227189215,-0.7176392761198008,-0.13854810301207038,-0.54974934099409,-0.7511033395587856,-0.17680061243526063,-0.1844364845399427,-0.1365553243106945,-0.1281089133257147,-0.2470757525029402,-0.19579471764320877,-0.05457080266223429,-0.13900220263964314,-0.2482822769249086,-0.1854871120778988,-0.2464498823156832,-0.17095828561457133,-0.2712999029340623,-0.2700289705845654,-0.27439387079124455,-0.21336188846119197,-0.13504088404551906,-0.7544154765838715,-0.13876362282345614,-0.19732609159038064,-0.49895644047656584,0.19863362946131688,-0.14590274179645696,0.6443586164377323,
B007_0.mat,FE,0,B,0.007,0,,1796.0,SKF6203,0.049157435518575814,-0.24059768625412148,-0.24064128245940536,-0.19604186546719654,-0.3907604779286688,-0.7114464540375754,-1.1202686271931988,-0.9655708828869292,-0.826406115857094,-0.9001082273052431,-0.13855759214003557,-0.03717172758653623,0.10697245644949109,-0.17658113344602663,-0.18458908095734178,-0.136550343663689,-0.12810890471069883,-0.24881425516751152,-0.19580045075353084,-0.38767668696105495,-0.1451514930587686,-0.24862291177675555,-0.18548886299444228,-0.2523344419437025,-0.1709632867954473,-0.292073829313107,-0.28859163233513024,-0.2938939038493927,-0.2230794913943577,-0.13506143484698407,0.13872383456126305,-0.13879198967699,0.3915083174414181,-0.20163960848664747,0.9759691803812724,-0.1459324207131814,-1.067383842126966,
B007_0.mat,FE,1,B,0.007,0,,1796.0,SKF6203,0.12553225721307304,-0.24058001845462132,-0.24062209387476438,-0.19493075651748748,0.0027679152876883633,-0.7225192388934168,-0.9275074531780191,-0.8569198941634523,-0.8483290831200873,-0.8173927799425067,-0.1385575745115123,-0.05025102526277503,0.06781516025102595,-0.17661489316407955,-0.1845868443982815,-0.13655034635240432,-0.12810890543084094,-0.25362592668717143,-0.1958077282800111,-0.39912742282469993,-0.14522458638177468,-0.24874761063933887,-0.18548668306341495,-0.24895232172244364,-0.17095857690746016,-0.2916955520627605,-0.288298475990045,-0.2935540375462326,-0.2230803514117597,-0.13506118568533348,0.1758604600272075,-0.13879215294983496,0.3915083174414181,-0.2261009386178228,1.0073870110913132,-0.14594013113623946,-1.067383842126966,
B007_0.mat,FE,2,B,0.007,0,,1796.0,SKF6203,0.12255415203893515,-0.24045870088130059,-0.24050086447344485,-0.19401478497721886,0.41880658696974044,-0.7164188134865199,-0.7758470342768412,-0.7674164265200657,-0.8426786044061045,-0.7472896100111966,-0.13855747114183928,-0.03823222032752032,0.10818541434510802,-0.17660352640969884,-0.1845871801202781,-0.1365499298256798,-0.1281089052572868,-0.25109314049337406,-0.19580130686629235,-0.390755124224722,-0.14519175294136144,-0.24587804032713143,-0.1854831674735004,-0.24665759357909722,-0.17095855574059757,-0.29152799040957716,-0.2881214085953682,-0.2933903515063742,-0.22191965072759987,-0.13506103401883596,0.14134104128234146,-0.13879216732247135,0.3915083174414181,-0.22621581569783134,0.9553708573388662,-0.145940253024121,-0.9686294695174641,
B007_0.mat,FE,3,B,0.007,0,,1796.0,SKF6203,-0.021913399536791094,-0.23999617221280967,-0.2400401014173401,-0.19401478497721886,0.144878258613047,-0.7128573052333174,-0.8061104830491148,-0.7847246936023964,-0.840963954895632,-0.761123203900483,-0.13855707560709904,0.002961652238631037,0.23445435594438066,-0.17651969630776304,-0.184589247895824,-0.13654896905788272,-0.12810890417098886,-0.24857093767777683,-0.1958013777205689,-0.38444365817337683,-0.1451397072272205,-0.24754704380354295,-0.18548520531933319,-0.24707235170152325,-0.17095899686104826,-0.29133873299661506,-0.2881868248366986,-0.29327912920571525,-0.2219212050469412,-0.13506109015363926,0.17172174739475748,-0.13879105011654716,0.3915083174414181,-0.21730531787200724,0.8621747653209356,-0.14592850253540304,-1.1661382147364676,
B007_0.mat,FE,4,B,0.007,0,,1796.0,SKF6203,-0.2286553857910168,-0.23978950239273777,-0.23982863414082511,-0.19604186546719654,-0.6840329299143849,-0.7173433884162694,-1.1639599331966566,-0.9951289568158593,-0.8510839312053043,-0.9269837439839904,-0.13855688712053169,-0.04187186678765703,0.11894361054690641,-0.17646703203281663,-0.18458855864339277,-0.1365494679111755,-0.1281089049283735,-0.25221052065945315,-0.1958083301588254,-0.4051426688371412,-0.14525601189235485,-0.248938074943131,-0.18548990797590595,-0.2494073036943766,-0.17096243178271142,-0.29111021600580367,-0.28906998039374815,-0.2933635211357382,-0.2219801387535093,-0.1350618362133911,0.2448148018484812,-0.13879018160460216,0.3915083174414181,-0.21480872683104005,0.9616920537654435,-0.14591746674106013,-1.1661382147364676,
B007_0.mat,FE,5,B,0.007,0,,1796.0,SKF6203,-0.21720411886238528,-0.2398181456253566,-0.23985776304106704,-0.19611346702277938,-0.5473747040218118,-0.7034754945999936,-1.1746069849897658,-0.9955020508460684,-0.8149235057586042,-0.9251948843344892,-0.1385569130117319,0.0175208286725984,0.3089701616003611,-0.17646833452941527,-0.18458775886381132,-0.13654990137905537,-0.12810890278610423,-0.2506125487295111,-0.19580695435049278,-0.39888414112781495,-0.1452408252799726,-0.24750449656206297,-0.18548993977595213,-0.2465094137332269,-0.17095759071617225,-0.29132937396694436,-0.28841882695198257,-0.2933367352007992,-0.22184536949660044,-0.13506128826768657,0.13452881607273687,-0.1387903171564076,0.3915083174414181,-0.21551769516565908,0.9318026532102566,-0.1459136592859862,-1.261094342245604,
B007_0.mat,FE,6,B,0.007,0,,1796.0,SKF6203,-0.08519490210099752,-0.24001554887943669,-0.2400589151235422,-0.19594738427097247,-0.28916519038983535,-0.705077260363575,-1.1356506153201302,-0.9718799536162636,-0.8101338835238376,-0.9051279548893072,-0.1385570914513222,-0.018250084370112937,0.178232710155478,-0.17648523919400877,-0.18458894130251458,-0.13654997810331068,-0.12810890461310953,-0.24964826249619357,-0.1958043373791713,-0.38461053823185604,-0.14513546425159546,-0.24511555107476363,-0.18548628592830738,-0.24569902780252562,-0.17095579636589608,-0.2917739001900928,-0.28815070510048724,-0.2935664730636276,-0.22183705645491425,-0.13506105917352149,0.05515708135359537,-0.1387905735490096,0.3915083174414181,-0.22513004580806795,0.9359567999088789,-0.1459180352128885,-1.1141622291525193,
B007_0.mat,FE,7,B,0.007,0,,1796.0,SKF6203,0.019713988560565183,-0.2404803091657728,-0.24052417077739252,-0.19594738427097247,-0.26549036714655116,-0.7238833405156363,-1.1102878712034543,-0.9633546693554284,-0.8479900791240743,-0.9000462702648173,-0.13855749251287644,-0.042908117274493035,0.06502586176428901,-0.17654290447701343,-0.18459132073546639,-0.13654981524952756,-0.12810890535399577,-0.25283015350402377,-0.19580458522247446,-0.40085122691384895,-0.14522537402956312,-0.24447678274952123,-0.18548528347576654,-0.24526550184344575,-0.17095643944393407,-0.29188963603021195,-0.289164918299362,-0.293924824774181,-0.22295516230504192,-0.13506191510634408,0.0858964441254869,-0.1387920885205856,0.3915083174414181,-0.23731573646021867,0.9186923463338295,-0.1459303336888147,-1.1141622291525193,
B007_0.mat,FE,8,B,0.007,0,,1796.0,SKF6203,-0.012016551227753053,-0.24030241236104166,-0.2403463590811453,-0.19633994350251616,0.1623935567243876,-0.7207033982399373,-1.187913984904106,-1.007472315926581,-0.8410323816192645,-0.9336220861441524,-0.13855734021563543,-0.059164712503177334,0.00541577043628191,-0.17660233990493845,-0.18458661803079848,-0.1365494847201316,-0.12810890526444574,-0.250811162252772,-0.19580585621718946,-0.39794056661118243,-0.14523807066852687,-0.24976569313582306,-0.1854914454458032,-0.24933078810844087,-0.17096140692524678,-0.2908594049115361,-0.28860998526834014,-0.29306674489126555,-0.22140678250538434,-0.13506145036521344,0.12460364149315115,-0.13879150971670073,0.3915083174414181,-0.22702133694656382,0.9776753850061083,-0.14593904981759695,-0.9686294695174641,
B007_0.mat,FE,9,B,0.007,0,,1796.0,SKF6203,-0.15171453735334042,-0.24004042608098766,-0.24008232769003318,-0.19633994350251616,0.09412362210463884,-0.7174606726924306,-1.2016311129898618,-1.013902054812469,-0.8311025127282358,-0.9378096222479152,-0.13855711049249037,-0.06675581142924086,0.013876612878404252,-0.17656062383845234,-0.1845849701787172,-0.13654989360101058,-0.1281089049455228,-0.24755666372677923,-0.1958008463267403,-0.38349408194427526,-0.14513840810270293,-0.24878649029698222,-0.18548804113840395,-0.24900232162454905,-0.17096236921556723,-0.2908221458935928,-0.2884787151927304,-0.29300544661304,-0.22140615434029381,-0.13506133916208002,0.09783913282692777,-0.13879072847686524,0.3915083174414181,-0.23324984567713894,0.9470962724727263,-0.14593447392173794,-1.0838429042285496,
B007_0.mat,FE,10,B,0.007,0,,1796.0,SKF6203,-0.15270867569415253,-0.23985260624563778,-0.2398944906048744,-0.19657648560357455,-0.10005292875309967,-0.7219197476587067,-1.2515042357247617,-1.0438107042030216,-0.8360819446359792,-0.9613917548651966,-0.13855694706404312,-0.05012168658183339,0.10937387289335454,-0.17650109026991065,-0.18458686566145724,-0.13654966431772847,-0.12810890462955105,-0.25331443950744015,-0.1958053192554522,-0.39649269071898974,-0.14522280756852268,-0.24334389764326572,-0.18548308000974514,-0.2490004676346162,-0.17095914941449486,-0.2909930131374622,-0.28896302281606945,-0.2932541018247983,-0.22230637033481232,-0.13506174702789503,0.16978476436967474,-0.13879012951001735,0.3915083174414181,-0.2250226234002886,0.9093574816038624,-0.14592212378952307,-1.1141622291525193,
